TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,anomaly_score,is_fraud,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
164.51,1,21,103,259,55,1,78,2,110,1,3553.69,1,0,1,18,5,0,-12421.957222222221,0
758.12,1,37,398,230,27,0,69,2,90,1,6164.65,1,0,3,18,3,0,-11749.4125,0
103.76,1,18,647,530,84,2,28,1,188,1,9626.14,1,0,1,16,29,2,-14055.849444444444,0
583.92,1,18,414,393,23,2,55,1,139,1,6364.14,1,0,3,16,1,1,-11055.91111111111,0
204.06,1,42,665,146,68,2,77,2,159,1,4351.83,1,0,1,16,2,0,-16120.00138888889,0
53.51,1,27,651,101,29,2,56,2,165,1,5773.5,1,0,0,16,26,3,-8991.279444444444,0
1108.46,1,20,341,445,45,1,30,1,262,1,9257.04,1,0,3,16,31,3,-10335.839166666667,0
52.95,0,5,632,140,60,2,68,2,14,1,6335.58,1,0,0,18,7,0,-10910.08138888889,0
120.17,1,32,51,441,22,0,49,0,105,1,5403.79,1,0,1,17,8,1,-10887.068888888889,0
220.8,1,16,515,6,20,2,31,1,28,1,8135.31,1,0,2,18,6,2,-10189.435555555556,0
119.01,1,30,403,111,68,0,45,0,87,1,9798.26,1,0,1,17,13,0,-14438.71,0
183.32,1,33,435,187,40,0,21,3,74,1,137.42,1,0,1,16,10,2,-13047.694444444445,0
858.88,1,17,374,130,84,2,60,1,227,1,7015.46,1,0,3,16,22,1,-10551.676944444445,0
11.46,0,37,304,83,91,2,41,1,128,1,2356.71,1,0,0,16,13,0,-15111.26638888889,0
61.37,1,8,73,471,0,1,75,2,164,1,4294.44,1,0,0,16,6,0,-15279.276666666667,0
103.08,0,25,294,505,95,1,49,1,150,1,9251.38,1,0,1,16,27,0,-14775.31111111111,0
1.21,1,1,355,584,38,1,55,2,196,1,7542.74,1,0,0,17,21,0,-10574.874444444444,0
425.18,0,7,479,526,50,2,26,1,172,1,9880.71,1,0,3,16,4,2,-9520.129166666668,0
60.96,1,7,88,240,64,0,52,2,238,1,6189.24,1,0,0,16,23,0,-9063.569444444445,0
64.21,1,29,510,94,27,0,51,0,37,1,12540.18,1,0,0,16,9,0,-15951.552222222223,0
523.02,1,17,669,75,9,2,53,2,83,1,4586.11,1,0,3,18,19,4,-12829.564722222221,0
50.26,1,19,260,459,54,1,65,2,164,1,1519.38,1,0,0,17,9,3,-8654.32,0
110.08,1,11,543,321,58,1,19,3,95,1,1447.26,1,0,1,17,20,0,-8390.885,0
54.47,0,30,419,266,99,1,23,3,34,1,1131.42,1,0,0,17,13,0,-8558.402222222223,0
79.76,1,18,108,361,42,2,68,0,115,1,10278.75,1,0,0,16,3,0,-13935.710833333333,0
16.79,0,11,306,314,22,2,30,0,146,1,535.15,1,0,0,16,6,0,-8727.474166666667,0
1531.31,1,36,308,569,77,2,18,3,62,4,859.86,-1,1,3,18,23,0,-9062.103055555555,1
68.62,1,29,43,202,90,1,29,0,157,1,13891.47,1,0,0,16,29,3,-11847.218611111111,0
157.16,1,27,662,90,67,1,20,3,280,1,1545.77,1,0,1,17,13,0,-14438.549166666666,0
643.38,0,11,245,23,43,2,18,3,105,1,1046.74,1,0,3,17,6,0,-8726.877777777778,0
328.34,0,36,239,22,13,2,42,1,31,1,2840.45,1,0,2,16,12,3,-9327.853611111112,0
72.68,1,39,677,559,71,2,69,2,44,1,6216.77,1,0,0,17,21,4,-11318.225277777778,0
354.76,1,11,133,465,64,1,51,0,279,1,10141.92,1,0,2,16,17,2,-12879.62611111111,0
793.88,0,20,306,564,35,0,22,3,252,1,1404.06,1,0,3,16,22,2,-14895.82888888889,0
29.22,1,11,640,352,55,0,27,1,69,1,7795.79,1,0,0,18,27,0,-14773.611111111111,0
653.97,1,24,449,117,66,2,37,1,100,1,3886.65,1,0,3,17,4,2,-9518.513611111111,0
366.43,0,32,68,423,79,2,21,3,92,1,1560.45,1,0,2,16,30,0,-15447.510833333334,0
120.86,1,7,34,239,80,2,33,0,162,4,13566.58,1,0,1,17,16,3,-8486.234166666667,0
233.74,1,4,358,483,55,2,72,2,142,1,4749.54,1,0,2,16,13,0,-15111.379722222222,0
471.84,1,33,159,104,79,0,18,3,138,1,1044.33,1,0,3,17,29,4,-9638.6225,0
213.4,0,13,198,293,86,1,73,2,100,1,2012.24,1,0,2,16,14,0,-10743.480277777779,0
254.21,1,31,470,104,29,0,48,1,46,1,2487.2,1,0,2,16,22,0,-12759.378333333334,0
577.73,1,38,510,574,32,0,37,0,63,1,14977.99,1,0,3,16,10,4,-8631.669166666667,0
170.26,1,6,430,483,52,0,27,3,265,1,1969.48,1,0,1,16,25,0,-9735.151944444444,0
337.73,1,35,464,353,64,2,78,2,107,4,7001.2,1,0,2,17,23,1,-12734.913611111111,0
330.61,0,26,628,246,98,1,64,2,113,1,2525.25,1,0,2,16,6,3,-11680.09861111111,0
132.33,0,31,422,561,3,0,35,1,47,1,7457.94,1,0,1,16,10,4,-8631.604444444445,0
672.74,0,7,32,208,67,1,46,1,118,1,5386.52,1,0,3,16,10,3,-10839.535833333333,0
74.04,1,22,101,251,93,2,18,3,66,1,1690.23,1,0,0,18,23,3,-14869.8,0
197.18,1,40,41,258,10,2,28,1,135,1,3114.92,1,0,1,16,9,1,-13071.372222222222,0
21.15,1,8,468,169,57,1,70,2,180,1,3466.74,1,0,0,16,20,0,-8392.06,0
218.37,1,15,631,133,74,0,62,0,105,1,9942.24,1,0,2,16,5,0,-12423.723055555556,0
590.01,1,38,242,286,43,2,29,0,140,3,9791.74,1,0,3,16,6,0,-15279.425,0
697.82,1,27,362,183,91,2,44,1,153,1,6824.0,1,0,3,16,27,0,-8223.942777777778,0
302.76,1,34,620,363,42,0,38,1,88,3,8583.39,1,0,2,17,16,3,-8486.951944444445,0
148.0,1,40,513,411,64,1,20,3,35,1,1488.65,1,0,1,16,23,0,-15615.306388888888,0
22.26,1,35,27,334,56,1,19,3,56,1,5583.88,1,0,0,18,30,0,-15445.314722222221,0
0.86,1,7,81,69,49,0,25,3,139,1,1357.22,1,0,0,17,13,0,-15110.381944444445,0
757.1,1,1,647,111,70,1,65,0,203,1,10553.23,1,0,3,17,23,0,-15614.81138888889,0
38.81,0,41,277,71,0,2,25,3,145,1,1619.6,1,0,0,18,28,4,-13333.328333333333,0
76.51,0,23,236,303,15,2,49,1,120,4,9475.4,1,0,0,16,3,0,-13936.1,0
32.46,1,5,519,161,91,2,31,0,10,1,8656.18,1,0,0,18,10,4,-14509.163055555555,0
1022.75,0,38,285,264,90,1,62,0,158,1,207.74,1,0,3,16,19,3,-15711.425277777778,0
20.64,1,5,62,288,78,1,22,3,59,1,949.38,1,0,0,16,20,3,-13528.136666666667,0
662.11,1,1,401,126,99,1,23,3,219,1,1996.38,1,0,3,16,2,3,-15375.252222222221,0
288.77,1,20,407,582,24,0,55,1,110,1,8836.51,1,0,2,16,13,0,-8559.457777777778,0
35.05,1,4,572,52,46,1,30,0,105,1,14330.47,1,0,0,18,27,2,-9685.244722222222,0
214.73,0,20,102,472,60,0,46,0,26,1,5368.42,1,0,2,18,10,4,-8629.658333333333,0
25.38,1,21,216,305,23,1,57,1,66,1,8616.05,1,0,0,16,23,0,-9064.142222222223,0
617.66,1,22,114,10,35,0,41,1,40,1,5906.58,1,0,3,16,30,0,-15447.600277777778,0
446.39,1,15,100,158,18,0,63,2,77,1,7863.6,1,0,3,17,12,1,-7862.4302777777775,0
377.92,1,33,348,231,28,1,33,1,204,1,2254.71,1,0,2,17,22,2,-14894.621388888889,0
11.04,1,31,618,205,35,2,30,1,43,1,6983.04,1,0,0,18,13,0,-15109.886666666667,0
275.46,1,13,26,391,31,0,36,0,67,1,9697.75,1,0,2,17,24,0,-11247.052222222223,0
179.76,1,30,37,273,38,2,78,2,81,1,5909.52,1,0,1,16,12,2,-11535.964722222223,0
32.34,1,18,602,226,79,1,44,0,45,1,7847.62,1,0,0,16,21,2,-12039.284166666666,0
273.92,1,32,626,58,52,1,79,2,109,1,4543.56,1,0,2,17,4,1,-11726.362777777778,0
375.45,1,13,300,452,14,1,19,3,32,1,1307.23,1,0,2,17,5,1,-8030.181111111111,0
388.98,1,14,531,528,4,0,23,3,155,1,1819.91,1,0,2,17,21,0,-10574.972777777777,0
492.84,1,16,497,543,80,0,25,3,38,1,577.67,1,0,3,17,1,2,-14726.433611111112,0
148.85,1,23,426,158,20,0,57,0,25,1,7802.36,1,0,1,16,29,2,-8175.365277777778,0
119.95,0,30,283,341,91,1,62,2,47,5,2596.61,1,0,1,17,10,0,-13766.289722222222,0
391.66,1,14,263,62,61,1,50,1,103,1,2406.31,1,0,2,17,10,0,-11582.618055555555,0
185.99,0,14,654,414,25,1,41,1,53,1,402.45,1,0,1,16,24,0,-13431.332222222221,0
322.48,1,17,629,329,65,0,27,3,57,1,1238.43,1,0,2,16,13,0,-14440.012222222222,0
20.27,1,24,629,556,64,1,18,3,22,1,796.35,1,0,0,16,4,0,-8055.699444444444,0
280.61,1,23,469,245,84,0,47,1,129,3,7888.76,1,0,2,16,27,0,-8223.56,0
199.02,1,15,347,137,4,0,61,2,269,1,4658.89,1,0,1,16,29,0,-12591.595555555556,0
104.23,0,21,601,29,80,2,63,2,108,1,5009.29,1,0,1,16,17,1,-9207.468333333334,0
353.59,0,27,301,291,45,1,52,2,109,5,1822.34,1,0,2,17,11,4,-10814.216944444444,0
55.86,1,39,206,301,6,2,39,1,68,1,5346.46,1,0,0,17,23,0,-15614.811944444444,0
10.77,1,16,247,410,95,0,31,0,178,1,10704.95,1,0,0,16,8,2,-14559.20388888889,0
95.55,1,21,577,429,59,1,33,1,51,1,2434.74,1,0,1,16,10,0,-13767.749444444444,0
477.07,1,8,486,537,95,2,27,1,278,1,6568.07,1,0,3,16,27,0,-8223.615833333333,0
9.1,0,37,155,463,46,2,52,2,63,1,2791.45,1,0,0,16,2,3,-14704.004722222222,0
21.41,1,21,90,281,61,2,57,0,99,1,658.91,1,0,0,16,4,0,-8055.693611111111,0
278.28,1,17,37,142,96,1,28,3,26,1,1346.88,1,0,2,16,2,0,-9567.779166666667,0
388.1,0,20,633,13,18,2,73,2,40,1,3022.12,1,0,2,18,21,0,-10574.009166666667,0
215.39,1,11,394,284,18,0,27,3,216,1,1582.55,1,0,2,16,21,2,-12039.788888888888,0
194.37,1,25,149,175,23,0,66,0,161,1,14395.88,1,0,1,17,26,2,-13382.238055555556,0
37.7,1,24,332,202,37,0,20,3,109,1,1741.1,1,0,0,16,29,3,-11848.130833333333,0
19.59,1,5,512,213,15,1,64,2,122,1,1061.69,1,0,0,18,16,4,-12157.3825,0
81.35,1,15,236,317,27,2,41,1,103,1,7192.45,1,0,0,17,23,0,-15614.465555555556,0
314.54,0,41,164,57,34,1,58,1,228,1,9923.45,1,0,2,16,29,4,-9639.61638888889,0
466.64,1,19,315,88,81,0,58,0,11,1,10915.11,1,0,3,16,4,0,-10239.196944444444,0
397.01,1,20,43,570,57,0,22,3,100,1,719.52,1,0,2,17,7,0,-10910.344166666666,0
472.48,1,27,147,30,98,1,55,1,87,1,7128.82,1,0,3,17,27,0,-14775.056388888888,0
67.15,1,16,641,269,0,2,59,0,14,1,9028.49,1,0,0,17,20,0,-8390.896666666667,0
102.67,1,0,95,343,90,1,79,2,119,1,4656.94,1,0,1,17,10,2,-13046.409166666666,0
460.09,0,14,32,254,80,2,35,0,146,3,6990.64,1,0,3,17,6,0,-14607.052222222223,0
453.49,1,39,455,422,87,1,66,0,147,1,6366.43,1,0,3,16,2,0,-16120.040833333333,0
267.17,1,39,618,181,99,0,26,3,170,1,1382.62,1,0,2,16,24,3,-10503.188333333334,0
111.26,1,4,100,107,95,0,66,0,43,1,14350.11,1,0,1,17,18,4,-10647.008055555556,0
121.17,1,31,556,157,52,0,68,0,158,1,12990.77,1,0,1,17,25,0,-7550.648888888889,0
213.28,1,23,33,159,87,1,51,2,94,1,4835.91,1,0,2,18,25,0,-7549.706111111111,0
187.88,1,26,33,257,16,0,60,1,180,1,2154.58,1,0,1,16,10,3,-10839.52,0
471.88,0,38,306,92,53,2,34,0,141,1,14833.34,1,0,3,18,30,0,-8893.377222222221,0
83.79,1,26,172,67,30,0,57,1,47,1,5061.3,1,0,1,16,12,3,-9327.521111111111,0
212.14,1,2,261,433,46,1,72,2,105,1,7225.06,1,0,2,17,14,0,-10742.669166666667,0
99.16,1,37,556,552,44,2,79,2,202,1,2607.58,1,0,1,17,28,1,-14750.2575,0
839.33,0,21,562,222,70,1,60,0,86,1,11538.97,1,0,3,16,2,1,-13240.099444444444,0
29.91,0,30,534,47,33,2,76,2,43,3,2834.84,1,0,0,16,31,0,-11079.701666666666,0
4.24,1,36,220,523,85,2,38,1,38,1,7822.73,1,0,0,16,17,0,-13599.35638888889,0
50.29,0,33,482,216,27,2,58,0,64,1,7604.9,1,0,0,16,18,0,-9903.89388888889,0
135.85,1,14,415,502,14,2,57,2,269,1,1480.39,1,0,1,17,3,3,-11006.705277777777,0
368.53,1,33,453,390,98,1,68,0,34,1,13696.31,1,0,2,16,3,0,-13935.963055555556,0
17.95,0,34,396,201,26,1,64,0,135,1,12344.9,1,0,0,17,5,0,-12422.788055555555,0
127.8,0,41,361,399,25,1,31,1,47,1,8630.99,1,0,1,16,2,3,-14704.019444444444,0
16.73,1,15,396,377,72,2,45,1,48,1,2202.62,1,0,0,17,22,2,-14894.495,0
317.12,1,13,6,473,17,1,44,0,80,1,14409.74,1,0,2,16,11,0,-7888.071666666667,0
476.63,1,5,677,392,36,0,79,2,115,1,4894.25,1,0,3,17,25,1,-11222.855555555556,0
156.58,1,32,78,444,82,1,24,3,160,1,8981.61,1,0,1,16,18,0,-9904.108055555556,0
55.12,0,15,213,150,20,2,34,1,261,1,3791.99,1,0,0,16,18,0,-9903.871111111112,0
15.74,1,10,63,102,50,1,27,3,38,1,690.16,1,0,0,16,9,0,-15952.083333333334,0
353.68,1,19,595,136,29,2,70,2,145,1,6777.12,1,0,2,16,6,0,-8727.593611111111,0
297.15,1,31,265,74,33,2,76,2,178,1,5449.37,1,0,2,18,12,3,-9325.977777777778,0
647.85,1,29,557,587,33,1,36,0,121,1,13779.97,1,0,3,16,4,0,-8055.631111111111,0
75.04,1,12,36,459,55,0,49,1,178,1,9648.6,1,0,0,17,27,3,-11175.045,0
273.92,1,41,584,13,85,2,28,3,35,1,1029.15,1,0,2,17,8,0,-13094.247222222222,0
215.8,0,17,265,144,72,1,51,2,66,1,3656.62,1,0,2,16,18,3,-12856.075833333334,0
963.77,1,21,367,392,54,0,41,1,248,1,6710.51,1,0,3,16,11,1,-11559.413888888888,0
420.6,1,21,122,256,85,1,26,3,55,1,1778.75,1,0,3,16,17,0,-13599.986388888889,0
688.36,0,22,229,301,6,1,23,3,22,1,5191.13,1,0,3,16,30,4,-11823.654444444444,0
285.18,0,34,498,34,83,1,55,0,150,1,14847.97,1,0,2,16,8,2,-14559.506666666666,0
213.55,1,4,660,183,76,0,63,0,15,1,5238.37,1,0,2,16,30,3,-14032.111388888889,0
463.11,0,19,205,451,77,1,51,0,159,1,10238.82,1,0,3,16,26,1,-9711.286944444444,0
150.03,1,8,313,354,58,0,73,2,176,1,7491.42,1,0,1,16,10,0,-11583.9025,0
428.61,1,14,265,481,48,1,51,2,131,1,2116.36,1,0,3,16,9,0,-9400.122777777779,0
309.56,1,5,574,481,93,2,58,0,147,1,972.04,1,0,2,17,5,0,-12422.658055555556,0
377.08,0,23,122,100,89,1,26,3,71,1,6430.86,1,0,2,17,15,2,-15062.619444444445,0
77.25,1,41,140,436,58,1,68,0,157,1,14077.97,1,0,0,17,22,4,-7622.298055555556,0
146.92,1,32,505,525,2,0,64,2,272,1,3990.6,1,0,1,16,8,4,-10143.646388888888,0
126.6,1,35,614,362,30,1,22,3,146,1,961.65,1,0,1,16,26,4,-12664.130555555555,0
101.34,1,4,484,135,67,0,24,3,46,1,703.26,1,0,1,17,3,4,-14678.339444444444,0
184.97,1,10,176,116,11,1,58,0,268,1,1156.67,1,0,1,16,26,0,-11919.406944444445,0
451.15,1,7,239,305,93,0,46,1,175,1,1356.47,1,0,3,16,27,0,-14775.381944444445,0
516.47,0,5,405,478,25,0,25,3,94,1,1305.06,1,0,3,17,21,3,-7647.150277777778,0
880.04,1,34,56,505,92,0,25,3,29,1,261.97,1,0,3,18,30,0,-8893.148611111112,0
353.69,1,38,458,450,67,2,59,1,163,1,9500.79,1,0,2,16,22,1,-10551.323611111111,0
66.69,0,35,604,462,42,1,25,3,140,1,1210.33,1,0,0,16,1,2,-8848.066388888888,0
95.75,1,20,39,266,63,1,31,1,169,1,337.62,1,0,1,16,12,2,-11535.210833333333,0
43.91,1,0,498,144,72,2,27,3,86,1,1806.68,1,0,0,18,17,3,-10669.683055555555,0
98.03,1,12,677,449,94,1,54,1,165,1,6323.45,1,0,1,18,18,0,-7717.452777777778,0
617.66,1,4,247,399,56,0,42,1,128,1,7155.95,1,0,3,17,16,3,-15039.034722222223,0
888.57,1,35,353,275,91,2,62,2,102,1,7896.14,1,0,3,16,13,1,-12231.770555555555,0
107.48,1,29,215,434,79,1,22,3,129,1,591.23,1,0,1,18,4,0,-8054.105,0
36.57,1,29,597,363,50,0,62,2,69,1,2583.07,1,0,0,16,7,0,-10911.291111111112,0
575.62,1,28,662,56,80,2,43,0,129,1,234.41,1,0,3,18,12,0,-12253.678333333333,0
84.89,1,38,598,304,17,0,37,1,70,1,4735.61,1,0,1,17,22,0,-12758.75138888889,0
832.3,0,2,151,518,60,1,69,2,86,1,6617.52,1,0,3,16,12,2,-11535.184166666666,0
180.65,1,5,535,6,11,1,22,3,38,5,816.01,1,0,1,17,4,0,-8054.261388888889,0
7.76,0,19,361,214,90,2,52,2,84,1,7393.11,1,0,0,17,27,0,-14102.935277777779,0
109.3,1,13,5,574,19,1,56,0,27,1,13510.11,1,0,1,16,2,2,-11031.237222222222,0
230.08,1,2,44,580,5,2,79,2,124,1,4466.1,1,0,2,16,1,0,-13263.801944444445,0
361.92,1,11,627,377,17,0,54,2,111,1,7474.31,1,0,2,16,20,0,-14944.02638888889,0
71.29,1,6,333,42,74,0,68,2,55,2,7225.63,1,0,0,17,2,3,-15375.095833333333,0
122.45,1,27,488,65,64,1,46,0,98,1,7255.49,1,0,1,16,16,0,-15783.294722222223,0
642.53,1,23,197,453,47,0,65,0,128,1,11417.91,1,0,3,16,14,0,-10743.590833333334,0
62.86,1,15,263,301,89,1,25,3,31,1,1040.43,1,0,0,16,8,0,-13095.775833333333,0
175.21,0,23,58,585,48,0,69,0,69,1,6039.04,1,0,1,18,21,3,-7645.399166666667,0
168.0,0,40,649,515,52,1,32,1,11,1,3498.58,1,0,1,16,24,3,-10504.177777777777,0
11.46,1,6,226,349,55,2,67,2,73,1,6628.75,1,0,0,16,9,0,-9399.277222222223,0
382.07,0,29,307,328,90,1,62,0,147,1,10156.09,1,0,2,17,5,0,-12422.336111111112,0
13.48,1,19,271,393,93,2,18,3,20,3,521.88,1,0,0,17,20,2,-9854.340833333334,0
65.32,1,23,664,419,93,0,28,3,54,1,9165.02,1,0,0,16,2,3,-8823.921944444444,0
83.07,1,24,178,106,25,1,27,1,291,4,6704.76,1,0,1,16,6,4,-16023.946944444444,0
730.1,0,6,438,264,52,1,77,2,93,1,6384.05,1,0,3,18,25,1,-11222.03388888889,0
85.31,1,18,320,439,18,0,62,2,27,1,6095.65,1,0,1,16,11,0,-7888.035833333333,0
726.61,1,31,139,331,80,0,18,3,277,1,1008.76,1,0,3,16,3,4,-8799.647777777778,0
130.4,1,33,358,189,23,1,45,1,63,1,4381.24,1,0,1,16,3,0,-13935.635833333334,0
68.1,1,25,229,581,88,0,20,3,47,1,1382.8,1,0,0,16,2,0,-16120.169166666667,0
65.26,1,34,472,523,25,1,26,3,72,1,7380.63,1,0,0,17,8,4,-7959.088611111111,0
191.62,1,17,643,193,15,1,63,0,51,1,1981.67,1,0,1,17,28,4,-11150.787777777778,0
212.88,1,14,643,239,61,2,39,0,122,1,7036.72,1,0,2,18,19,4,-12829.453611111112,0
88.38,1,41,98,261,25,0,30,1,138,1,3707.82,1,0,1,16,17,1,-15759.961388888889,0
48.77,0,2,265,34,12,2,42,1,51,1,2040.16,1,0,0,17,15,3,-12182.320555555556,0
289.1,1,3,583,20,63,0,27,3,206,1,267.53,1,0,2,16,11,1,-11560.01638888889,0
390.09,1,12,572,445,56,2,26,1,49,1,2617.23,1,0,2,16,9,0,-9399.292777777779,0
48.29,1,36,286,360,59,2,37,1,242,1,8883.4,1,0,0,17,25,0,-9734.150555555556,0
333.83,1,14,62,72,96,0,63,2,135,1,1660.66,1,0,2,17,31,0,-11078.404722222222,0
1074.29,1,32,145,106,80,1,67,2,79,1,2011.6,1,0,3,16,5,3,-16047.466388888888,0
100.27,1,24,289,123,44,2,79,2,51,1,4309.9,1,0,1,17,10,0,-11582.749166666666,0
44.54,1,35,45,544,47,0,31,1,164,1,362.4,1,0,0,16,16,0,-9231.73361111111,0
1156.18,0,31,21,424,53,2,52,0,40,1,836.69,1,0,3,16,21,3,-9831.997222222222,0
82.17,1,13,649,86,95,1,28,3,21,1,1913.06,1,0,1,18,18,0,-7717.742222222222,0
1045.45,1,3,530,294,35,2,19,3,150,1,563.46,1,0,3,16,30,0,-8895.436666666666,0
447.42,1,5,271,337,55,2,32,1,65,1,6133.22,1,0,3,16,18,0,-7719.588611111111,0
590.26,0,2,502,207,88,1,25,3,48,1,1068.28,1,0,3,16,19,0,-12087.800555555556,0
192.73,1,25,376,237,26,1,71,2,157,1,2037.75,1,0,1,16,16,0,-9231.337222222222,0
146.01,1,37,262,516,16,2,26,3,269,1,221.79,1,0,1,16,25,1,-13407.688333333334,0
136.05,1,1,350,545,67,2,24,3,63,3,1127.54,1,0,1,16,23,0,-15615.87638888889,0
11.57,0,27,533,55,36,1,56,2,64,1,2061.61,1,0,0,16,20,2,-7671.894444444444,0
102.34,1,35,361,58,75,2,51,0,78,1,9326.28,1,0,1,16,18,3,-12855.832777777778,0
7.82,1,4,62,424,89,0,36,1,273,1,2240.49,1,0,0,17,9,0,-15950.218055555555,0
79.43,1,9,378,121,8,0,74,2,72,1,6579.37,1,0,0,17,24,0,-11246.620277777778,0
386.97,1,33,312,23,97,1,58,2,137,1,1876.35,1,0,2,16,31,1,-15423.24138888889,0
51.22,1,14,82,450,39,1,23,3,82,1,1664.59,1,0,0,16,29,3,-11847.983055555556,0
256.05,1,26,294,417,8,0,54,2,35,1,6910.18,1,0,2,16,7,2,-12375.748333333333,0
7.79,1,20,208,360,96,1,34,0,298,1,1319.85,1,0,0,17,16,4,-12158.6,0
233.71,1,21,460,404,72,1,63,0,11,1,6095.5,1,0,2,17,3,1,-9543.031111111111,0
176.37,1,4,484,80,56,1,55,2,126,1,2420.86,1,0,1,16,16,0,-15783.47,0
122.63,1,25,110,353,28,1,21,3,153,1,359.06,1,0,1,18,20,3,-13525.516666666666,0
86.41,1,14,60,206,98,0,75,2,125,1,3128.71,1,0,1,17,27,0,-14102.281944444445,0
21.57,1,37,635,99,70,0,54,2,71,1,7587.48,1,0,0,16,26,3,-8991.971111111112,0
82.67,1,25,451,244,13,1,26,3,46,1,290.59,1,0,1,16,25,4,-10479.448333333334,0
451.35,0,3,425,430,27,1,47,1,223,1,7707.96,1,0,3,18,5,1,-10213.3675,0
299.42,0,38,499,91,4,1,63,2,53,1,4735.41,1,0,2,17,4,0,-8054.738888888889,0
543.47,1,20,373,176,91,0,18,3,122,1,6165.03,1,0,3,17,14,0,-10742.893055555556,0
346.76,0,38,290,414,54,1,21,3,116,1,1637.75,1,0,2,16,29,4,-7455.621666666667,0
47.48,1,12,193,285,26,1,24,3,66,1,585.52,1,0,0,16,20,0,-14943.3575,0
64.92,1,1,108,247,81,1,58,1,236,1,5481.76,1,0,0,18,19,4,-12829.399722222222,0
350.72,0,14,659,440,34,0,28,3,48,1,1982.9,1,0,2,16,2,2,-11031.493611111111,0
3.8,1,5,278,533,56,2,65,0,174,1,5766.96,1,0,0,16,1,1,-11055.98138888889,0
22.54,1,12,74,179,43,2,26,1,42,1,7139.11,1,0,0,16,29,1,-10383.855555555556,0
767.14,0,23,426,174,38,1,62,2,38,1,4732.57,1,0,3,16,29,1,-10383.738611111112,0
167.47,1,34,1,223,23,0,35,1,103,1,2293.13,1,0,1,17,1,4,-8126.445833333333,0
43.65,0,5,230,427,65,1,30,1,212,1,2870.67,1,0,0,16,30,0,-8895.805833333334,0
391.08,1,14,282,402,28,2,56,2,105,1,6885.16,1,0,2,17,28,4,-13334.979444444445,0
390.77,1,32,531,234,44,2,44,0,34,1,5500.56,1,0,2,16,30,0,-8896.109444444444,0
508.16,1,23,9,512,37,0,39,1,131,1,5609.44,1,0,3,18,28,1,-14077.845555555556,0
36.76,0,30,365,474,52,2,65,2,108,1,1228.93,1,0,0,16,10,0,-13767.340277777777,0
332.33,1,18,126,459,38,0,27,3,101,1,192.63,1,0,2,17,20,1,-12063.096944444444,0
362.09,1,27,434,250,92,1,32,1,31,1,6590.28,1,0,2,16,27,0,-14775.141944444444,0
42.58,1,38,373,340,56,2,30,0,80,1,13485.0,1,0,0,16,6,0,-15279.625,0
122.35,0,1,629,354,7,1,53,2,188,1,6472.5,1,0,1,17,12,2,-13718.314722222221,0
248.66,1,6,127,223,57,2,28,1,113,1,2571.39,1,0,2,17,3,4,-15350.41,0
461.25,0,34,594,101,43,2,54,0,171,1,676.1,1,0,3,17,28,0,-10406.606666666667,0
61.77,1,5,315,467,81,1,56,0,49,1,12352.2,1,0,0,17,28,3,-9663.084166666667,0
268.92,1,6,125,297,21,1,29,1,148,1,8765.38,1,0,2,16,14,0,-10743.568888888889,0
303.97,1,13,209,511,55,2,24,3,77,5,1590.88,1,0,2,16,2,3,-15375.20611111111,0
219.02,0,36,427,249,92,2,54,1,68,1,7375.73,1,0,2,16,1,0,-7383.6375,0
125.14,1,3,131,445,79,1,20,3,31,1,1845.18,1,0,1,17,28,0,-10406.856666666667,0
47.6,1,2,574,190,25,2,53,1,115,1,1382.51,1,0,0,18,23,3,-14869.424722222222,0
592.82,1,22,435,272,75,2,74,2,248,1,7508.98,1,0,3,17,14,3,-9998.773611111112,0
372.5,1,26,608,316,72,0,22,3,211,1,3901.82,1,0,2,18,16,0,-9229.910555555556,0
4.72,1,13,592,439,50,1,32,1,20,1,4792.01,1,0,0,16,17,0,-13600.093333333334,0
144.93,1,14,134,114,92,1,42,1,74,1,6887.52,1,0,1,16,16,1,-12903.621666666666,0
316.56,1,10,442,83,51,2,28,1,261,1,8643.51,1,0,2,18,29,1,-10381.661944444444,0
9.18,1,37,518,548,95,2,22,3,140,1,887.32,1,0,0,18,6,3,-11677.980277777779,0
421.25,1,13,407,159,6,2,25,3,66,1,7174.69,1,0,3,16,5,3,-16047.896388888888,0
185.71,1,41,615,395,83,1,48,1,194,1,2679.91,1,0,1,16,7,0,-10911.906944444445,0
1432.02,1,21,256,20,80,1,60,2,138,1,4315.07,1,0,3,17,8,4,-10142.324166666667,0
26.27,0,32,320,492,26,2,45,1,177,1,8853.93,1,0,0,16,17,4,-14343.791388888889,0
297.03,1,2,317,292,40,2,61,2,151,1,1088.62,1,0,2,17,8,4,-10143.027777777777,0
341.67,1,29,157,113,36,1,53,2,96,5,1442.29,1,0,2,16,6,0,-14607.394166666667,0
99.52,1,36,323,371,82,0,52,1,127,1,3798.09,1,0,1,17,10,0,-13766.376666666667,0
881.1,1,31,299,560,92,1,28,3,16,1,9951.68,1,0,3,16,13,0,-8559.367777777778,0
139.69,1,16,485,133,24,2,52,1,180,1,9567.94,1,0,1,17,15,3,-12182.753888888888,0
