TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
157.16,1,27,662,90,67,1,20,3,280,1,1545.77,1,0,1,3,1.2472222222222221e-10,0
643.38,0,11,245,23,43,2,18,3,105,1,1046.74,3,0,1,3,4.908333333333333e-10,0
328.34,0,36,239,22,13,2,42,1,31,1,2840.45,2,0,1,3,4.891666666666667e-10,0
72.68,1,39,677,559,71,2,69,2,44,1,6216.77,0,0,1,3,3.058333333333333e-10,0
354.76,1,11,133,465,64,1,51,0,279,1,10141.92,2,0,1,3,2.2833333333333335e-10,0
793.88,0,20,306,564,35,0,22,3,252,1,1404.06,3,0,1,3,8.63888888888889e-11,0
29.22,1,11,640,352,55,0,27,1,69,1,7795.79,0,0,1,3,4.666666666666667e-11,0
653.97,1,24,449,117,66,2,37,1,100,1,3886.65,3,0,1,3,4.277777777777778e-10,0
366.43,0,32,68,423,79,2,21,3,92,1,1560.45,2,0,1,3,-2.2222222222222224e-12,0
120.86,1,7,34,239,80,2,33,0,162,4,13566.58,1,0,1,3,5.147222222222223e-10,1
233.74,1,4,358,483,55,2,72,2,142,1,4749.54,2,0,1,3,7.666666666666666e-11,0
471.84,1,33,159,104,79,0,18,3,138,1,1044.33,3,0,1,3,4.730555555555556e-10,0
213.4,0,13,198,293,86,1,73,2,100,1,2012.24,2,0,1,3,3.666666666666667e-10,0
254.21,1,31,470,104,29,0,48,1,46,1,2487.2,2,0,1,3,1.8388888888888888e-10,0
577.73,1,38,510,574,32,0,37,0,63,1,14977.99,3,0,1,3,5.886111111111111e-10,0
170.26,1,6,430,483,52,0,27,3,265,1,1969.48,1,0,1,3,4.838888888888889e-10,0
337.73,1,35,464,353,64,2,78,2,107,4,7001.2,2,0,1,3,2.463888888888889e-10,0
330.61,0,26,628,246,98,1,64,2,113,1,2525.25,2,0,1,3,2.7555555555555557e-10,0
132.33,0,31,422,561,3,0,35,1,47,1,7457.94,1,0,1,3,5.547222222222223e-10,0
672.74,0,7,32,208,67,1,46,1,118,1,5386.52,3,0,1,3,3.213888888888889e-10,0
74.04,1,22,101,251,93,2,18,3,66,1,1690.23,0,0,1,3,1.972222222222222e-11,0
197.18,1,40,41,258,10,2,28,1,135,1,3114.92,1,0,1,3,1.7416666666666666e-10,0
21.15,1,8,468,169,57,1,70,2,180,1,3466.74,0,0,1,3,5.511111111111111e-10,0
218.37,1,15,631,133,74,0,62,0,105,1,9942.24,2,0,1,3,2.0944444444444444e-10,0
590.01,1,38,242,286,43,2,29,0,140,3,9791.74,3,0,1,3,4.138888888888889e-11,0
697.82,1,27,362,183,91,2,44,1,153,1,6824.0,3,0,1,3,6.102777777777778e-10,0
302.76,1,34,620,363,42,0,38,1,88,3,8583.39,2,0,1,3,5.249999999999999e-10,0
148.0,1,40,513,411,64,1,20,3,35,1,1488.65,1,0,1,3,3.694444444444445e-11,0
22.26,1,35,27,334,56,1,19,3,56,1,5583.88,0,0,1,3,1.3888888888888888e-11,0
0.86,1,7,81,69,49,0,25,3,139,1,1357.22,0,0,1,3,-1.8055555555555557e-11,0
757.1,1,1,647,111,70,1,65,0,203,1,10553.23,3,0,1,3,-3.583333333333333e-11,0
38.81,0,41,277,71,0,2,25,3,145,1,1619.6,0,0,1,3,1.2055555555555556e-10,0
76.51,0,23,236,303,15,2,49,1,120,4,9475.4,0,0,1,3,1.4833333333333334e-10,0
32.46,1,5,519,161,91,2,31,0,10,1,8656.18,0,0,1,3,8.444444444444445e-11,0
1022.75,0,38,285,264,90,1,62,0,158,1,207.74,3,0,1,3,-3.6111111111111114e-11,0
20.64,1,5,62,288,78,1,22,3,59,1,949.38,0,0,1,3,1.55e-10,0
662.11,1,1,401,126,99,1,23,3,219,1,1996.38,3,0,1,3,3.916666666666667e-11,0
288.77,1,20,407,582,24,0,55,1,110,1,8836.51,2,0,1,3,5.402777777777778e-10,0
35.05,1,4,572,52,46,1,30,0,105,1,14330.47,0,0,1,3,4.944444444444445e-10,0
214.73,0,20,102,472,60,0,46,0,26,1,5368.42,2,0,1,3,5.727777777777777e-10,0
25.38,1,21,216,305,23,1,57,1,66,1,8616.05,0,0,1,3,4.677777777777778e-10,0
617.66,1,22,114,10,35,0,41,1,40,1,5906.58,3,0,1,3,-1.3611111111111112e-11,0
446.39,1,15,100,158,18,0,63,2,77,1,7863.6,3,0,1,3,6.402777777777778e-10,0
377.92,1,33,348,231,28,1,33,1,204,1,2254.71,2,0,1,3,9.361111111111112e-11,0
11.04,1,31,618,205,35,2,30,1,43,1,6983.04,0,0,1,3,1.0833333333333333e-11,0
275.46,1,13,26,391,31,0,36,0,67,1,9697.75,2,0,1,3,2.797222222222222e-10,0
179.76,1,30,37,273,38,2,78,2,81,1,5909.52,1,0,1,3,3.058333333333333e-10,0
32.34,1,18,602,226,79,1,44,0,45,1,7847.62,0,0,1,3,2.680555555555556e-10,0
273.92,1,32,626,58,52,1,79,2,109,1,4543.56,2,0,1,3,2.5305555555555554e-10,0
375.45,1,13,300,452,14,1,19,3,32,1,1307.23,2,0,1,3,6.127777777777778e-10,0
388.98,1,14,531,528,4,0,23,3,155,1,1819.91,2,0,1,3,3.941666666666667e-10,0
492.84,1,16,497,543,80,0,25,3,38,1,577.67,3,0,1,3,6.972222222222222e-11,0
148.85,1,23,426,158,20,0,57,0,25,1,7802.36,1,0,1,3,5.941666666666667e-10,0
119.95,0,30,283,341,91,1,62,2,47,5,2596.61,1,0,1,3,1.2055555555555556e-10,0
391.66,1,14,263,62,61,1,50,1,103,1,2406.31,2,0,1,3,3.475e-10,0
185.99,0,14,654,414,25,1,41,1,53,1,402.45,1,0,1,3,1.5277777777777778e-10,0
322.48,1,17,629,329,65,0,27,3,57,1,1238.43,2,0,1,3,5.472222222222222e-11,0
20.27,1,24,629,556,64,1,18,3,22,1,796.35,0,0,1,3,5.888888888888889e-10,0
280.61,1,23,469,245,84,0,47,1,129,3,7888.76,2,0,1,3,5.530555555555556e-10,0
199.02,1,15,347,137,4,0,61,2,269,1,4658.89,1,0,1,3,2.552777777777778e-10,0
104.23,0,21,601,29,80,2,63,2,108,1,5009.29,1,0,1,3,4.908333333333333e-10,0
353.59,0,27,301,291,45,1,52,2,109,5,1822.34,2,0,1,3,3.4e-10,0
55.86,1,39,206,301,6,2,39,1,68,1,5346.46,0,0,1,3,3.222222222222222e-11,0
10.77,1,16,247,410,95,0,31,0,178,1,10704.95,0,0,1,3,5.972222222222222e-11,0
95.55,1,21,577,429,59,1,33,1,51,1,2434.74,1,0,1,3,1.213888888888889e-10,0
477.07,1,8,486,537,95,2,27,1,278,1,6568.07,3,0,1,3,6.058333333333334e-10,0
9.1,0,37,155,463,46,2,52,2,63,1,2791.45,0,0,1,3,6.194444444444444e-11,0
21.41,1,21,90,281,61,2,57,0,99,1,658.91,0,0,1,3,6.044444444444445e-10,0
278.28,1,17,37,142,96,1,28,3,26,1,1346.88,2,0,1,3,4.930555555555555e-10,0
388.1,0,20,633,13,18,2,73,2,40,1,3022.12,2,0,1,3,4.1277777777777777e-10,0
215.39,1,11,394,284,18,0,27,3,216,1,1582.55,2,0,1,3,2.3805555555555554e-10,0
194.37,1,25,149,175,23,0,66,0,161,1,14395.88,1,0,1,3,1.6333333333333334e-10,0
37.7,1,24,332,202,37,0,20,3,109,1,1741.1,0,0,1,3,2.386111111111111e-10,0
19.59,1,5,512,213,15,1,64,2,122,1,1061.69,0,0,1,3,2.4194444444444445e-10,0
81.35,1,15,236,317,27,2,41,1,103,1,7192.45,0,0,1,3,3.194444444444444e-11,0
314.54,0,41,164,57,34,1,58,1,228,1,9923.45,2,0,1,3,4.3444444444444446e-10,0
466.64,1,19,315,88,81,0,58,0,11,1,10915.11,3,0,1,3,4.0972222222222224e-10,0
397.01,1,20,43,570,57,0,22,3,100,1,719.52,2,0,1,3,4.013888888888889e-10,0
472.48,1,27,147,30,98,1,55,1,87,1,7128.82,3,0,1,3,5.2500000000000006e-11,0
67.15,1,16,641,269,0,2,59,0,14,1,9028.49,0,0,1,3,5.380555555555555e-10,0
102.67,1,0,95,343,90,1,79,2,119,1,4656.94,1,0,1,3,2.3583333333333335e-10,0
460.09,0,14,32,254,80,2,35,0,146,3,6990.64,3,0,1,3,9.194444444444444e-11,0
453.49,1,39,455,422,87,1,66,0,147,1,6366.43,3,0,1,3,-4.1666666666666665e-11,0
267.17,1,39,618,181,99,0,26,3,170,1,1382.62,2,0,1,3,4.122222222222222e-10,0
111.26,1,4,100,107,95,0,66,0,43,1,14350.11,1,0,1,3,4.0416666666666667e-10,0
121.17,1,31,556,157,52,0,68,0,158,1,12990.77,1,0,1,3,6.208333333333334e-10,0
213.28,1,23,33,159,87,1,51,2,94,1,4835.91,2,0,1,3,6.027777777777777e-10,0
187.88,1,26,33,257,16,0,60,1,180,1,2154.58,1,0,1,3,3.3444444444444444e-10,0
471.88,0,38,306,92,53,2,34,0,141,1,14833.34,3,0,1,3,5.627777777777779e-10,0
83.79,1,26,172,67,30,0,57,1,47,1,5061.3,1,0,1,3,4.886111111111111e-10,0
212.14,1,2,261,433,46,1,72,2,105,1,7225.06,2,0,1,3,3.7972222222222224e-10,0
99.16,1,37,556,552,44,2,79,2,202,1,2607.58,1,0,1,3,4.972222222222222e-11,0
839.33,0,21,562,222,70,1,60,0,86,1,11538.97,3,0,1,3,1.727777777777778e-10,0
29.91,0,30,534,47,33,2,76,2,43,3,2834.84,0,0,1,3,3.5027777777777783e-10,0
4.24,1,36,220,523,85,2,38,1,38,1,7822.73,0,0,1,3,1.725e-10,0
50.29,0,33,482,216,27,2,58,0,64,1,7604.9,0,0,1,3,4.694444444444444e-10,0
135.85,1,14,415,502,14,2,57,2,269,1,1480.39,1,0,1,3,3.636111111111111e-10,0
368.53,1,33,453,390,98,1,68,0,34,1,13696.31,2,0,1,3,1.6444444444444444e-10,0
17.95,0,34,396,201,26,1,64,0,135,1,12344.9,0,0,1,3,2.313888888888889e-10,0
127.8,0,41,361,399,25,1,31,1,47,1,8630.99,1,0,1,3,1.0972222222222221e-10,0
16.73,1,15,396,377,72,2,45,1,48,1,2202.62,0,0,1,3,4.8888888888888884e-11,0
317.12,1,13,6,473,17,1,44,0,80,1,14409.74,2,0,1,3,6.266666666666667e-10,0
476.63,1,5,677,392,36,0,79,2,115,1,4894.25,3,0,1,3,3.3194444444444445e-10,0
156.58,1,32,78,444,82,1,24,3,160,1,8981.61,1,0,1,3,4.288888888888889e-10,0
55.12,0,15,213,150,20,2,34,1,261,1,3791.99,0,0,1,3,4.0305555555555554e-10,0
15.74,1,10,63,102,50,1,27,3,38,1,690.16,0,0,1,3,-4.777777777777778e-11,0
353.68,1,19,595,136,29,2,70,2,145,1,6777.12,2,0,1,3,5.463888888888888e-10,0
297.15,1,31,265,74,33,2,76,2,178,1,5449.37,2,0,1,3,4.733333333333334e-10,0
647.85,1,29,557,587,33,1,36,0,121,1,13779.97,3,0,1,3,5.902777777777778e-10,0
75.04,1,12,36,459,55,0,49,1,178,1,9648.6,0,0,1,3,3.6583333333333336e-10,0
273.92,1,41,584,13,85,2,28,3,35,1,1029.15,2,0,1,3,1.7777777777777778e-10,0
215.8,0,17,265,144,72,1,51,2,66,1,3656.62,2,0,1,3,2.1472222222222224e-10,0
963.77,1,21,367,392,54,0,41,1,248,1,6710.51,3,0,1,3,2.9194444444444444e-10,0
420.6,1,21,122,256,85,1,26,3,55,1,1778.75,3,0,1,3,1.4472222222222222e-10,0
688.36,0,22,229,301,6,1,23,3,22,1,5191.13,3,0,1,3,2.583333333333333e-10,0
285.18,0,34,498,34,83,1,55,0,150,1,14847.97,2,0,1,3,7.75e-11,0
213.55,1,4,660,183,76,0,63,0,15,1,5238.37,2,0,1,3,1.572222222222222e-10,0
463.11,0,19,205,451,77,1,51,0,159,1,10238.82,3,0,1,3,4.911111111111111e-10,0
150.03,1,8,313,354,58,0,73,2,176,1,7491.42,1,0,1,3,2.6527777777777776e-10,0
428.61,1,14,265,481,48,1,51,2,131,1,2116.36,3,0,1,3,5.002777777777778e-10,0
309.56,1,5,574,481,93,2,58,0,147,1,972.04,2,0,1,3,2.375e-10,0
377.08,0,23,122,100,89,1,26,3,71,1,6430.86,2,0,1,3,1.7499999999999998e-11,0
77.25,1,41,140,436,58,1,68,0,157,1,14077.97,0,0,1,3,6.552777777777778e-10,0
146.92,1,32,505,525,2,0,64,2,272,1,3990.6,1,0,1,3,4.472222222222222e-10,0
126.6,1,35,614,362,30,1,22,3,146,1,961.65,1,0,1,3,2.313888888888889e-10,0
101.34,1,4,484,135,67,0,24,3,46,1,703.26,1,0,1,3,6.055555555555555e-11,0
184.97,1,10,176,116,11,1,58,0,268,1,1156.67,1,0,1,3,2.4833333333333335e-10,0
451.15,1,7,239,305,93,0,46,1,175,1,1356.47,3,0,1,3,3.888888888888889e-11,0
516.47,0,5,405,478,25,0,25,3,94,1,1305.06,3,0,1,3,6.18888888888889e-10,0
880.04,1,34,56,505,92,0,25,3,29,1,261.97,3,0,1,3,5.527777777777778e-10,0
353.69,1,38,458,450,67,2,59,1,163,1,9500.79,2,0,1,3,3.9333333333333337e-10,0
66.69,0,35,604,462,42,1,25,3,140,1,1210.33,0,0,1,3,5.613888888888888e-10,0
95.75,1,20,39,266,63,1,31,1,169,1,337.62,1,0,1,3,3.3805555555555556e-10,0
43.91,1,0,498,144,72,2,27,3,86,1,1806.68,0,0,1,3,3.272222222222222e-10,0
98.03,1,12,677,449,94,1,54,1,165,1,6323.45,1,0,1,3,6.341666666666667e-10,0
617.66,1,4,247,399,56,0,42,1,128,1,7155.95,3,0,1,3,6e-11,0
888.57,1,35,353,275,91,2,62,2,102,1,7896.14,3,0,1,3,2.2750000000000002e-10,0
107.48,1,29,215,434,79,1,22,3,129,1,591.23,1,0,1,3,6.152777777777777e-10,0
36.57,1,29,597,363,50,0,62,2,69,1,2583.07,0,0,1,3,3.9055555555555553e-10,0
575.62,1,28,662,56,80,2,43,0,129,1,234.41,3,0,1,3,2.161111111111111e-10,0
84.89,1,38,598,304,17,0,37,1,70,1,4735.61,1,0,1,3,1.6222222222222224e-10,0
832.3,0,2,151,518,60,1,69,2,86,1,6617.52,3,0,1,3,3.5083333333333336e-10,0
180.65,1,5,535,6,11,1,22,3,38,5,816.01,1,0,1,3,5.875e-10,1
7.76,0,19,361,214,90,2,52,2,84,1,7393.11,0,0,1,3,6.583333333333333e-11,0
109.3,1,13,5,574,19,1,56,0,27,1,13510.11,1,0,1,3,3.922222222222222e-10,0
230.08,1,2,44,580,5,2,79,2,124,1,4466.1,2,0,1,3,1.2861111111111112e-10,0
361.92,1,11,627,377,17,0,54,2,111,1,7474.31,2,0,1,3,2.5833333333333335e-11,0
71.29,1,6,333,42,74,0,68,2,55,2,7225.63,0,0,1,3,3.527777777777778e-11,0
122.45,1,27,488,65,64,1,46,0,98,1,7255.49,1,0,1,3,2.7777777777777777e-12,0
642.53,1,23,197,453,47,0,65,0,128,1,11417.91,3,0,1,3,3.213888888888889e-10,0
62.86,1,15,263,301,89,1,25,3,31,1,1040.43,0,0,1,3,1.613888888888889e-10,0
175.21,0,23,58,585,48,0,69,0,69,1,6039.04,1,0,1,3,6.402777777777778e-10,0
168.0,0,40,649,515,52,1,32,1,11,1,3498.58,1,0,1,3,3.377777777777778e-10,0
11.46,1,6,226,349,55,2,67,2,73,1,6628.75,0,0,1,3,5.1e-10,0
382.07,0,29,307,328,90,1,62,0,147,1,10156.09,2,0,1,3,2.547222222222222e-10,0
13.48,1,19,271,393,93,2,18,3,20,3,521.88,0,0,1,3,4.2833333333333335e-10,0
65.32,1,23,664,419,93,0,28,3,54,1,9165.02,0,0,1,3,4.994444444444444e-10,0
83.07,1,24,178,106,25,1,27,1,291,4,6704.76,1,0,1,3,-6.055555555555555e-11,0
730.1,0,6,438,264,52,1,77,2,93,1,6384.05,3,0,1,3,3.725e-10,0
85.31,1,18,320,439,18,0,62,2,27,1,6095.65,1,0,1,3,6.255555555555556e-10,0
726.61,1,31,139,331,80,0,18,3,277,1,1008.76,3,0,1,3,5.152777777777778e-10,0
130.4,1,33,358,189,23,1,45,1,63,1,4381.24,1,0,1,3,1.202777777777778e-10,0
68.1,1,25,229,581,88,0,20,3,47,1,1382.8,0,0,1,3,-6.444444444444445e-11,0
65.26,1,34,472,523,25,1,26,3,72,1,7380.63,0,0,1,3,5.802777777777778e-10,0
191.62,1,17,643,193,15,1,63,0,51,1,1981.67,1,0,1,3,3.7416666666666667e-10,0
212.88,1,14,643,239,61,2,39,0,122,1,7036.72,2,0,1,3,1.6833333333333332e-10,0
88.38,1,41,98,261,25,0,30,1,138,1,3707.82,1,0,1,3,5.555555555555556e-13,0
48.77,0,2,265,34,12,2,42,1,51,1,2040.16,0,0,1,3,2.7500000000000003e-10,0
289.1,1,3,583,20,63,0,27,3,206,1,267.53,2,0,1,3,2.963888888888889e-10,0
390.09,1,12,572,445,56,2,26,1,49,1,2617.23,2,0,1,3,4.616666666666666e-10,0
48.29,1,36,286,360,59,2,37,1,242,1,8883.4,0,0,1,3,4.788888888888888e-10,0
333.83,1,14,62,72,96,0,63,2,135,1,1660.66,2,0,1,3,3.116666666666667e-10,0
1074.29,1,32,145,106,80,1,67,2,79,1,2011.6,3,0,1,3,-7.027777777777777e-11,0
100.27,1,24,289,123,44,2,79,2,51,1,4309.9,1,0,1,3,2.825e-10,0
44.54,1,35,45,544,47,0,31,1,164,1,362.4,0,0,1,3,5.122222222222222e-10,0
1156.18,0,31,21,424,53,2,52,0,40,1,836.69,3,0,1,3,4.088888888888889e-10,0
82.17,1,13,649,86,95,1,28,3,21,1,1913.06,1,0,1,3,6.163888888888888e-10,0
1045.45,1,3,530,294,35,2,19,3,150,1,563.46,3,0,1,3,4.769444444444445e-10,0
447.42,1,5,271,337,55,2,32,1,65,1,6133.22,3,0,1,3,6.366666666666666e-10,0
590.26,0,2,502,207,88,1,25,3,48,1,1068.28,3,0,1,3,2.727777777777778e-10,0
192.73,1,25,376,237,26,1,71,2,157,1,2037.75,1,0,1,3,4.5388888888888886e-10,0
146.01,1,37,262,516,16,2,26,3,269,1,221.79,1,0,1,3,1.5361111111111111e-10,0
136.05,1,1,350,545,67,2,24,3,63,3,1127.54,1,0,1,3,-5.3055555555555555e-11,0
11.57,0,27,533,55,36,1,56,2,64,1,2061.61,0,0,1,3,5.986111111111111e-10,0
102.34,1,35,361,58,75,2,51,0,78,1,9326.28,1,0,1,3,1.9722222222222222e-10,0
7.82,1,4,62,424,89,0,36,1,273,1,2240.49,0,0,1,3,-3.4166666666666665e-11,0
79.43,1,9,378,121,8,0,74,2,72,1,6579.37,0,0,1,3,3.563888888888889e-10,0
386.97,1,33,312,23,97,1,58,2,137,1,1876.35,2,0,1,3,5.6111111111111116e-11,0
51.22,1,14,82,450,39,1,23,3,82,1,1664.59,0,0,1,3,2.725e-10,0
256.05,1,26,294,417,8,0,54,2,35,1,6910.18,2,0,1,3,1.9972222222222224e-10,0
7.79,1,20,208,360,96,1,34,0,298,1,1319.85,0,0,1,3,2.6277777777777777e-10,0
233.71,1,21,460,404,72,1,63,0,11,1,6095.5,2,0,1,3,4.775e-10,0
176.37,1,4,484,80,56,1,55,2,126,1,2420.86,1,0,1,3,1.5e-11,0
122.63,1,25,110,353,28,1,21,3,153,1,359.06,1,0,1,3,1.4166666666666667e-10,0
86.41,1,14,60,206,98,0,75,2,125,1,3128.71,1,0,1,3,8.111111111111112e-11,0
21.57,1,37,635,99,70,0,54,2,71,1,7587.48,0,0,1,3,5.133333333333333e-10,0
82.67,1,25,451,244,13,1,26,3,46,1,290.59,1,0,1,3,4.258333333333333e-10,0
451.35,0,3,425,430,27,1,47,1,223,1,7707.96,3,0,1,3,4.5138888888888886e-10,0
299.42,0,38,499,91,4,1,63,2,53,1,4735.41,2,0,1,3,5.902777777777778e-10,0
543.47,1,20,373,176,91,0,18,3,122,1,6165.03,3,0,1,3,3.305555555555556e-10,0
346.76,0,38,290,414,54,1,21,3,116,1,1637.75,2,0,1,3,6.330555555555556e-10,0
47.48,1,12,193,285,26,1,24,3,66,1,585.52,0,0,1,3,5.333333333333333e-11,0
64.92,1,1,108,247,81,1,58,1,236,1,5481.76,0,0,1,3,1.7583333333333335e-10,0
350.72,0,14,659,440,34,0,28,3,48,1,1982.9,2,0,1,3,3.788888888888889e-10,0
3.8,1,5,278,533,56,2,65,0,174,1,5766.96,0,0,1,3,2.936111111111111e-10,0
22.54,1,12,74,179,43,2,26,1,42,1,7139.11,0,0,1,3,3.788888888888889e-10,0
767.14,0,23,426,174,38,1,62,2,38,1,4732.57,3,0,1,3,4.1055555555555557e-10,0
167.47,1,34,1,223,23,0,35,1,103,1,2293.13,1,0,1,3,5.452777777777778e-10,0
43.65,0,5,230,427,65,1,30,1,212,1,2870.67,0,0,1,3,4.772222222222222e-10,0
391.08,1,14,282,402,28,2,56,2,105,1,6885.16,2,0,1,3,1.4222222222222223e-10,0
390.77,1,32,531,234,44,2,44,0,34,1,5500.56,2,0,1,3,5.233333333333334e-10,0
508.16,1,23,9,512,37,0,39,1,131,1,5609.44,3,0,1,3,1.0833333333333333e-10,0
36.76,0,30,365,474,52,2,65,2,108,1,1228.93,0,0,1,3,9.083333333333333e-11,0
332.33,1,18,126,459,38,0,27,3,101,1,192.63,2,0,1,3,2.325e-10,0
362.09,1,27,434,250,92,1,32,1,31,1,6590.28,2,0,1,3,9.111111111111112e-11,0
42.58,1,38,373,340,56,2,30,0,80,1,13485.0,0,0,1,3,-3.0555555555555552e-12,0
122.35,0,1,629,354,7,1,53,2,188,1,6472.5,1,0,1,3,1.4638888888888888e-10,0
248.66,1,6,127,223,57,2,28,1,113,1,2571.39,2,0,1,3,-2.388888888888889e-11,0
461.25,0,34,594,101,43,2,54,0,171,1,676.1,3,0,1,3,3.997222222222222e-10,0
61.77,1,5,315,467,81,1,56,0,49,1,12352.2,0,0,1,3,4.2416666666666665e-10,0
268.92,1,6,125,297,21,1,29,1,148,1,8765.38,2,0,1,3,4.1361111111111115e-10,0
303.97,1,13,209,511,55,2,24,3,77,5,1590.88,2,0,1,3,3.583333333333333e-11,0
219.02,0,36,427,249,92,2,54,1,68,1,7375.73,2,0,1,3,6.483333333333334e-10,0
125.14,1,3,131,445,79,1,20,3,31,1,1845.18,1,0,1,3,3.7416666666666667e-10,0
47.6,1,2,574,190,25,2,53,1,115,1,1382.51,0,0,1,3,7.222222222222223e-11,0
592.82,1,22,435,272,75,2,74,2,248,1,7508.98,3,0,1,3,3.8444444444444443e-10,0
372.5,1,26,608,316,72,0,22,3,211,1,3901.82,2,0,1,3,4.772222222222222e-10,0
4.72,1,13,592,439,50,1,32,1,20,1,4792.01,0,0,1,3,1.4444444444444445e-10,0
144.93,1,14,134,114,92,1,42,1,74,1,6887.52,1,0,1,3,1.9944444444444447e-10,0
316.56,1,10,442,83,51,2,28,1,261,1,8643.51,2,0,1,3,3.9055555555555553e-10,0
9.18,1,37,518,548,95,2,22,3,140,1,887.32,0,0,1,3,2.8972222222222224e-10,0
421.25,1,13,407,159,6,2,25,3,66,1,7174.69,3,0,1,3,-1.3888888888888888e-11,0
185.71,1,41,615,395,83,1,48,1,194,1,2679.91,1,0,1,3,3.4444444444444446e-10,0
1432.02,1,21,256,20,80,1,60,2,138,1,4315.07,3,0,1,3,4.166666666666667e-10,0
26.27,0,32,320,492,26,2,45,1,177,1,8853.93,0,0,1,3,8.361111111111111e-11,0
297.03,1,2,317,292,40,2,61,2,151,1,1088.62,2,0,1,3,4.063888888888889e-10,0
341.67,1,29,157,113,36,1,53,2,96,5,1442.29,2,0,1,3,8.277777777777778e-11,0
99.52,1,36,323,371,82,0,52,1,127,1,3798.09,1,0,1,3,1.0027777777777778e-10,0
881.1,1,31,299,560,92,1,28,3,16,1,9951.68,3,0,1,3,5.669444444444445e-10,0
139.69,1,16,485,133,24,2,52,1,180,1,9567.94,1,0,1,3,2.816666666666667e-10,0
42.72,1,26,188,245,0,0,37,1,143,1,2669.66,0,0,1,3,4.1611111111111114e-10,0
112.72,1,42,584,259,27,1,31,0,17,1,9630.0,1,0,1,3,6.249999999999999e-11,0
568.88,1,26,310,337,75,1,19,3,105,1,1307.86,3,0,1,3,3.777777777777778e-11,0
189.03,1,28,73,427,45,0,28,3,50,1,1916.46,1,0,1,3,1.5861111111111112e-10,0
199.8,1,11,136,403,37,0,20,3,163,1,167.28,1,0,1,3,2.875e-10,0
189.08,1,24,621,329,10,1,68,0,238,1,10790.8,1,0,1,3,9.833333333333334e-11,0
958.9,1,22,179,176,96,1,31,1,135,1,9977.49,3,0,1,3,3.336111111111111e-10,0
409.59,1,0,415,104,41,2,35,0,50,1,14563.02,2,0,1,3,6.722222222222223e-11,0
349.34,0,16,387,296,46,0,28,3,245,1,614.14,2,0,1,3,-5.1944444444444444e-11,0
283.15,1,3,368,407,88,2,24,3,180,1,603.79,2,0,1,3,3.3166666666666666e-10,0
151.82,1,6,335,193,12,0,51,2,105,1,2197.12,1,0,1,3,2.702777777777778e-10,0
438.59,1,38,335,275,34,2,37,1,103,1,8994.39,3,0,1,3,5.197222222222222e-10,0
590.57,1,25,523,146,49,0,79,2,93,1,3224.6,3,0,1,3,3.177777777777778e-10,0
63.74,1,6,638,7,91,2,63,2,31,1,4336.4,0,0,1,3,4.352777777777778e-10,0
77.02,0,24,543,283,52,2,59,0,132,1,800.83,0,0,1,3,3.997222222222222e-10,0
501.15,1,31,311,234,87,1,47,1,208,1,8821.84,3,0,1,3,3.463888888888889e-10,0
917.81,1,18,211,430,46,0,64,2,75,2,3173.17,3,0,1,3,3.9555555555555557e-10,0
8.95,1,28,666,28,7,2,76,2,102,1,3299.84,0,0,1,3,4.627777777777778e-10,0
173.6,1,2,161,149,42,2,21,3,160,1,421.44,1,0,1,3,5.780555555555556e-10,0
149.4,1,6,76,153,38,0,53,2,123,1,1035.22,1,0,1,3,1.5805555555555554e-10,0
388.21,0,8,372,126,12,1,53,0,237,1,9724.49,2,0,1,3,6.402777777777778e-10,0
484.3,0,4,392,576,25,2,61,2,230,3,7910.3,3,0,1,3,4.688888888888889e-10,1
126.04,0,5,252,361,18,1,65,2,167,1,6041.69,1,0,1,3,2.847222222222222e-10,0
52.04,0,7,300,20,69,1,50,0,31,1,8436.12,0,0,1,3,3.625e-10,0
389.7,0,2,408,156,29,1,62,0,216,1,7125.15,2,0,1,3,6.388888888888888e-11,0
161.1,0,24,0,60,1,0,19,3,104,1,239.12,1,0,1,3,1.1777777777777778e-10,0
309.77,0,35,369,419,9,2,67,2,137,1,4378.14,2,0,1,3,2.3111111111111113e-10,0
838.57,1,31,415,53,39,0,41,0,273,1,14576.47,3,0,1,3,2.4083333333333333e-10,0
202.55,1,9,27,458,28,0,21,3,34,2,701.73,1,0,1,3,5.538888888888889e-10,0
724.18,1,13,142,15,1,1,41,0,134,1,10922.78,3,0,1,3,2.9444444444444444e-11,0
124.98,1,42,409,420,61,0,24,3,78,1,642.0,1,0,1,3,6.416666666666666e-11,0
487.32,1,18,333,405,4,1,52,0,164,1,7707.96,3,0,1,3,5.036111111111111e-10,0
635.91,0,17,273,158,73,1,46,0,78,1,13267.09,3,0,1,3,5.602777777777777e-10,0
205.65,1,15,103,165,79,1,62,2,144,1,3582.16,1,0,1,3,3.0722222222222223e-10,0
39.41,1,21,344,475,29,1,25,3,132,1,921.91,0,0,1,3,5.477777777777777e-10,0
254.0,1,26,421,451,97,1,35,0,63,1,5788.53,2,0,1,3,2.1638888888888887e-10,0
436.8,1,15,32,152,97,1,36,1,213,1,4515.43,3,0,1,3,5.933333333333334e-10,0
